id_venta,fecha,id_cliente,id_producto,cantidad,precio_unitario,metodo_pago,canal_venta
709.0,2024-06-01,279.0,103.0,11.0,63852.0,Tarjeta Crédito,Web
710.0,02/06/2024,115.0,197.0,9.0,489597.0,Tarjeta Débito,Tienda Física
711.0,,104.0,8.0,10.0,337246.0,Transferencia,Marketplace
,03/06/2024,118.0,153.0,18.0,423597.0,Tarjeta Crédito,Web
713.0,04/06/2024,5.0,91.0,13.0,162840.0,EFECTIVO,Web
,2024-06-05,248.0,174.0,8.0,338565.0,Tarjeta Crédito,Marketplace
715.0,05/06/2024,121.0,87.0,7.0,297527.0,  Efectivo  ,Web
716.0,2024-06-06,286.0,158.0,17.0,301972.0,Tarjeta Crédito,Web
717.0,2024-06-07,149.0,175.0,15.0,341584.0,Transferencia,Marketplace
718.0,07/06/2024,84.0,177.0,15.0,288104.0,Transferencia,Web
719.0,,231.0,175.0,1.0,215102.0,Tarjeta Crédito,App
720.0,09/06/2024,288.0,84.0,14.0,138685.0,,App
721.0,10/06/2024,161.0,82.0,5.0,384522.0,transferencia,Tienda Física
722.0,10/06/2024,272.0,146.0,11.0,113910.0,Efectivo,Web
723.0,2024-06-11,38.0,194.0,16.0,346485.0,EFECTIVO,Tienda Física
724.0,12/06/2024,226.0,68.0,2.0,117433.0,Webpay,
725.0,2024-06-13,142.0,161.0,8.0,313040.0,Efectivo,App
726.0,2024-06-13,292.0,127.0,11.0,373792.0,WEBPAY,App
727.0,14/06/2024,151.0,164.0,18.0,110138.0,Tarjeta Crédito,Web
728.0,2024-06-15,114.0,82.0,3.0,30912.0,Tarjeta Crédito,Web
729.0,2024-06-15,237.0,147.0,1.0,66356.0,Tarjeta Crédito,App
730.0,16/06/2024,66.0,156.0,11.0,,Tarjeta Débito,Tienda Física
731.0,2024-06-17,258.0,168.0,1600.0,424874.0,Tarjeta Débito,Tienda Física
732.0,18/06/2024,249.0,84.0,18.0,23453.0,Webpay,Marketplace
733.0,18/06/2024,180.0,113.0,16.0,367341.0,Efectivo,App
734.0,2024-06-19,190.0,76.0,10.0,171318.0,Efectivo,Tienda Física
735.0,2024-06-20,154.0,122.0,18.0,239786.0,Tarjeta Crédito,App
736.0,,196.0,143.0,6.0,464501.0 aprox,Transferencia,Tienda Física
737.0,2024-06-21,262.0,41.0,19.0,166654.0,Tarjeta Débito,Marketplace
738.0,2024-06-22,143.0,167.0,4.0,,Tarjeta Débito,Marketplace
739.0,2024-06-23,101.0,2.0,13.0,7828.0,Tarjeta Crédito,App
740.0,24/06/2024,244.0,191.0,14.0,41718.0,TARJETA DÉBITO,Tienda Física
741.0,24/06/2024,12.0,29.0,3.0,,Tarjeta Crédito,Web
742.0,2024-06-25,239.0,105.0,10.0,14898.0,Webpay,Marketplace
743.0,2024-06-26,49.0,194.0,6.0,316056.0,Efectivo,App
744.0,2024-06-26,42.0,51.0,1.0,213773.0,Transferencia,App
,2024-06-27,,75.0,14.0,274524.0,Efectivo,Tienda Física
746.0,28/06/2024,82.0,10.0,8.0,88149.0,Efectivo,App
747.0,2024-06-29,291.0,142.0,19.0,148670.0,Webpay,Marketplace
748.0,29/06/2024,158.0,51.0,14.0,332248.0 aprox,  Tarjeta Débito  ,App
749.0,30/06/2024,216.0,118.0,10.0,482686.0,Transferencia,App
750.0,2024-07-01,158.0,121.0,17.0,26158.0,  Tarjeta Débito  ,Web
751.0,02/07/2024,134.0,,9.0,445302.0,Efectivo,Web
752.0,,,28.0,60.0,288864.0,Tarjeta Crédito,Marketplace
,,7.0,3.0,11.0,282396.0,Efectivo,Tienda Física
754.0,2024-07-04,14.0,84.0,7.0,~250639.0,  Tarjeta Débito  ,Web
755.0,2024-07-04,73.0,198.0,17.0,35628.0,Efectivo,Tienda Física
756.0,05/07/2024,163.0,155.0,1.0,45849.0,Tarjeta Crédito,Marketplace
757.0,2024-07-06,66.0,117.0,5.0,300855.0,Webpay,Web
758.0,07/07/2024,130.0,,9.0,171138.0,Tarjeta Débito,Tienda Física
759.0,2024-07-07,206.0,93.0,18.0,458717.0,Efectivo,Web
760.0,08/07/2024,276.0,166.0,2.0,203889.0,Tarjeta Débito,Marketplace
761.0,09/07/2024,256.0,131.0,11.0,72497.0,Webpay,Marketplace
762.0,10/07/2024,266.0,144.0,6.0,357645.0,Efectivo,Web
763.0,,25.0,94.0,8.0,147383.0,Efectivo,Tienda Física
764.0,2024-07-11,281.0,40.0,,263210.0,TARJETA DÉBITO,App
765.0,,253.0,2.0,18.0,349219.0,Tarjeta Débito,App
,13/07/2024,289.0,81.0,11.0,450232.0,Tarjeta Crédito,Web
767.0,13/07/2024,164.0,169.0,5.0,396303.0,Webpay,Tienda Física
768.0,14/07/2024,95.0,12.0,15.0,338504.0,Tarjeta Crédito,App
769.0,2024-07-15,270.0,163.0,18.0,340137.0,Efectivo,Marketplace
770.0,15/07/2024,110.0,65.0,2.0,473016.0,Tarjeta Débito,Tienda Física
771.0,,238.0,55.0,11.0,148616.0,Efectivo,App
772.0,17/07/2024,25.0,45.0,13.0,1555.0,Efectivo,Tienda Física
773.0,2024-07-18,141.0,101.0,4.0,~136705.0,Transferencia,Web
774.0,18/07/2024,117.0,62.0,7.0,109728.0,Transferencia,Tienda Física
775.0,2024-07-19,25.0,49.0,11.0,331255.0,Efectivo,App
776.0,20/07/2024,79.0,,4.0,317222.0,  Tarjeta Débito  ,Web
777.0,21/07/2024,68.0,153.0,15.0,297137.0,Efectivo,Tienda Física
778.0,21/07/2024,173.0,23.0,1.0,9105.0,Transferencia,Marketplace
779.0,2024-07-22,12.0,152.0,3.0,364660.0,Tarjeta Débito,App
780.0,2024-07-23,288.0,38.0,14.0,162442.0,Efectivo,Web
781.0,2024-07-23,,28.0,,332863.0,Webpay,Tienda Física
782.0,24/07/2024,96.0,21.0,18.0,278733.0,  Webpay  ,Marketplace
,2024-07-25,92.0,182.0,1.0,172023.0,Efectivo,App
784.0,26/07/2024,141.0,107.0,6.0,,Tarjeta Débito,Marketplace
785.0,2024-07-26,,146.0,6.0,,,Tienda Física
786.0,27/07/2024,20.0,164.0,16.0,415928.0,Efectivo,Tienda Física
787.0,2024-07-28,146.0,99.0,5.0,459280.0,Transferencia,Web
788.0,29/07/2024,160.0,173.0,17.0,325244.0,Webpay,Marketplace
789.0,29/07/2024,43.0,119.0,,52614.0,Transferencia,Web
790.0,30/07/2024,254.0,73.0,18.0,201612.0,TRANSFERENCIA,App
791.0,31/07/2024,130.0,181.0,7.0,364741.0,Efectivo,Web
792.0,2024-08-01,60.0,122.0,3.0,390131.0,  Transferencia  ,App
793.0,2024-08-01,,30.0,,59991.0,Webpay,Tienda Física
794.0,2024-08-02,287.0,188.0,15.0,1015.0,Transferencia,Tienda Física
,2024-08-03,5.0,,19.0,356356.0,,Marketplace
796.0,03/08/2024,266.0,98.0,3.0,178941.0,Transferencia,App
797.0,04/08/2024,130.0,32.0,4.0,127986.0,Webpay,Tienda Física
798.0,2024-08-05,267.0,195.0,5.0,7436.0,transferencia,Marketplace
799.0,2024-08-06,178.0,195.0,1.0,270609.0,Transferencia,Marketplace
800.0,2024-08-06,253.0,156.0,4.0,425724.0,Tarjeta Débito,Web
801.0,2024-08-07,56.0,172.0,12.0,478858.0,Webpay,Marketplace
802.0,08/08/2024,83.0,79.0,10.0,283307.0,WEBPAY,Tienda Física
803.0,09/08/2024,99.0,41.0,13.0,~257716.0,Webpay,Web
804.0,2024-08-09,149.0,63.0,14.0,43443.0,Tarjeta Crédito,App
805.0,10/08/2024,156.0,23.0,5.0,274888.0,Transferencia,App
806.0,11/08/2024,190.0,104.0,4.0,190610.0,Webpay,Tienda Física
807.0,11/08/2024,263.0,75.0,14.0,303961.0,Tarjeta Crédito,Tienda Física
808.0,12/08/2024,80.0,48.0,10.0,194974.0,TARJETA DÉBITO,Web
809.0,13/08/2024,252.0,160.0,17.0,120909.0,Webpay,Web
810.0,2024-08-14,97.0,57.0,10.0,48388.0,  Webpay  ,Tienda Física
811.0,2024-08-14,260.0,118.0,7.0,158144.0,Tarjeta Crédito,Tienda Física
812.0,15/08/2024,260.0,100.0,16.0,49226.0,Transferencia,
813.0,2024-08-16,103.0,124.0,1.0,89272.0,Tarjeta Débito,App
,2024-08-17,40.0,161.0,17.0,493681.0,Webpay,App
815.0,2024-08-17,273.0,152.0,9.0,222608.0,Transferencia,Tienda Física
,2024-08-18,101.0,167.0,6.0,266404.0,Tarjeta Débito,Marketplace
817.0,2024-08-19,221.0,34.0,19.0,436936.0,  Efectivo  ,Tienda Física
818.0,20/08/2024,124.0,184.0,,497789.0,efectivo,Tienda Física
819.0,20/08/2024,231.0,156.0,3.0,291775.0,Tarjeta Débito,App
820.0,21/08/2024,178.0,165.0,7.0,406424.0,Tarjeta Crédito,Tienda Física
821.0,2024-08-22,63.0,7.0,9.0,164144.0,Tarjeta Débito,Web
822.0,22/08/2024,116.0,196.0,5.0,153566.0,Tarjeta Débito,Tienda Física
823.0,2024-08-23,191.0,165.0,10.0,201949.0,Tarjeta Crédito,Tienda Física
824.0,2024-08-24,62.0,56.0,17.0,336581.0,Tarjeta Crédito,Tienda Física
825.0,25/08/2024,256.0,65.0,12.0,341414.0,  Transferencia  ,
826.0,25/08/2024,7.0,193.0,16.0,158304.0,Transferencia,Marketplace
827.0,2024-08-26,155.0,47.0,3.0,67472.0,Tarjeta Crédito,Tienda Física
828.0,2024-08-27,92.0,148.0,9.0,316566.0,  Efectivo  ,Web
829.0,2024-08-28,14.0,19.0,15.0,65035.0,Efectivo,Web
830.0,28/08/2024,229.0,157.0,5.0,289668.0,Tarjeta Débito,Tienda Física
831.0,29/08/2024,86.0,188.0,,347018.0,WEBPAY,App
,30/08/2024,133.0,146.0,14.0,350605.0,  Tarjeta Débito  ,Marketplace
833.0,2024-08-30,183.0,163.0,15.0,376983.0,Tarjeta Débito,Tienda Física
834.0,31/08/2024,62.0,171.0,16.0,436557.0,Webpay,Tienda Física
835.0,2024-09-01,219.0,126.0,13.0,250480.0,tarjeta crédito,Tienda Física
836.0,02/09/2024,246.0,139.0,17.0,365394.0,Efectivo,App
837.0,02/09/2024,230.0,49.0,8.0,309967.0,,App
838.0,03/09/2024,79.0,113.0,2.0,94133.0,Webpay,App
839.0,04/09/2024,149.0,38.0,5.0,13819.0,Transferencia,Marketplace
840.0,2024-09-05,138.0,64.0,,$142986.0,Tarjeta Débito,Web
841.0,2024-09-05,65.0,69.0,12.0,222074.0,Efectivo,Marketplace
842.0,2024-09-06,13.0,136.0,18.0,,Tarjeta Crédito,App
843.0,2024-09-07,213.0,162.0,1.0,425130.0,  Tarjeta Débito  ,Web
844.0,08/09/2024,242.0,176.0,,98927.0,TARJETA DÉBITO,Web
845.0,2024-09-08,213.0,116.0,11.0,63649.0,Webpay,App
846.0,,181.0,184.0,10.0,,Transferencia,App
,2024-09-10,173.0,65.0,19.0,54914.0,  Transferencia  ,Marketplace
848.0,10/09/2024,160.0,31.0,14.0,239767.0,Tarjeta Crédito,App
,2024-09-11,164.0,132.0,10.0,293196.0,,Web
850.0,12/09/2024,188.0,113.0,15.0,271146.0,Tarjeta Crédito,Tienda Física
851.0,13/09/2024,191.0,109.0,1900.0,43930.0,  Tarjeta Débito  ,App
852.0,13/09/2024,256.0,178.0,4.0,29456.0,Tarjeta Débito,App
853.0,14/09/2024,183.0,69.0,200.0,53636.0,Transferencia,Marketplace
854.0,2024-09-15,117.0,158.0,9.0,293208.0,Efectivo,Marketplace
855.0,2024-09-16,282.0,120.0,,272628.0,Webpay,App
856.0,16/09/2024,196.0,88.0,11.0,117637.0,Efectivo,Web
857.0,2024-09-17,34.0,187.0,14.0,319249.0,  Tarjeta Débito  ,Web
858.0,18/09/2024,52.0,67.0,7.0,410214.0,Webpay,Tienda Física
859.0,18/09/2024,112.0,75.0,15.0,21748.0,Efectivo,App
860.0,2024-09-19,,45.0,19.0,249567.0,Efectivo,Marketplace
861.0,20/09/2024,82.0,4.0,15.0,344966.0,Webpay,Web
862.0,2024-09-21,232.0,154.0,8.0,126904.0,Tarjeta Débito,Tienda Física
863.0,2024-09-21,227.0,155.0,11.0,154578.0,Efectivo,App
864.0,22/09/2024,,174.0,9.0,307205.0,Webpay,Web
865.0,2024-09-23,221.0,107.0,15.0,~449070.0,TARJETA DÉBITO,App
866.0,2024-09-24,42.0,192.0,1.0,,Webpay,App
867.0,24/09/2024,21.0,51.0,1.0,291982.0,Webpay,Web
868.0,2024-09-25,42.0,50.0,19.0,365381.0,EFECTIVO,Web
869.0,26/09/2024,113.0,6.0,3.0,183046.0,Tarjeta Débito,Web
870.0,27/09/2024,105.0,59.0,10.0,320842.0,Efectivo,App
871.0,2024-09-27,192.0,125.0,8.0,233625.0,Tarjeta Crédito,App
872.0,28/09/2024,17.0,143.0,15.0,95778.0,TARJETA CRÉDITO,Tienda Física
873.0,29/09/2024,120.0,30.0,10.0,351167.0,Tarjeta Débito,Marketplace
874.0,,129.0,170.0,1.0,278676.0,Webpay,App
,2024-09-30,130.0,122.0,18.0,179952.0,Efectivo,Marketplace
876.0,2024-10-01,60.0,125.0,2.0,455758.0,Efectivo,Web
877.0,02/10/2024,48.0,37.0,19.0,,Tarjeta Débito,App
878.0,02/10/2024,29.0,170.0,13.0,158571.0,Tarjeta Débito,Tienda Física
879.0,03/10/2024,97.0,124.0,1.0,29384.0,Tarjeta Crédito,Tienda Física
880.0,2024-10-04,10.0,101.0,2.0,383497.0,Transferencia,Marketplace
881.0,2024-10-05,242.0,35.0,16.0,351352.0,Tarjeta Débito,Web
882.0,2024-10-05,232.0,87.0,15.0,166345.0,Transferencia,Marketplace
883.0,2024-10-06,277.0,134.0,13.0,338156.0,Tarjeta Débito,Web
884.0,2024-10-07,,196.0,16.0,198573.0,Webpay,Tienda Física
885.0,2024-10-07,203.0,,17.0,378371.0,Webpay,Marketplace
886.0,,247.0,113.0,7.0,227638.0,  Tarjeta Crédito  ,Tienda Física
887.0,2024-10-09,290.0,29.0,17.0,206728.0,Tarjeta Crédito,Tienda Física
888.0,2024-10-10,264.0,77.0,7.0,467430.0,Transferencia,
889.0,10/10/2024,214.0,59.0,13.0,126189.0,,Marketplace
890.0,2024-10-11,200.0,175.0,,61103.0,Efectivo,Marketplace
891.0,2024-10-12,79.0,,17.0,292687.0,Tarjeta Crédito,Tienda Física
892.0,2024-10-13,173.0,145.0,3.0,484692.0,Efectivo,Tienda Física
893.0,2024-10-13,69.0,109.0,7.0,189542.0,Efectivo,Web
894.0,14/10/2024,87.0,22.0,17.0,31956.0,  Tarjeta Débito  ,App
895.0,2024-10-15,101.0,68.0,7.0,170313.0,TRANSFERENCIA,App
896.0,2024-10-16,8.0,69.0,1.0,253460.0,Tarjeta Débito,Tienda Física
897.0,2024-10-16,200.0,165.0,17.0,81800.0,Tarjeta Crédito,App
898.0,2024-10-17,87.0,49.0,17.0,329393.0,Efectivo,App
899.0,2024-10-18,43.0,,11.0,498877.0,Tarjeta Débito,App
900.0,18/10/2024,109.0,162.0,3.0,226418.0,,App
901.0,19/10/2024,152.0,109.0,15.0,178010.0,Tarjeta Débito,Tienda Física
902.0,20/10/2024,17.0,86.0,11.0,~200951.0,,App
903.0,21/10/2024,133.0,53.0,16.0,58458.0,  Transferencia  ,App
904.0,2024-10-21,148.0,123.0,9.0,441754.0,,
,,277.0,87.0,1.0,207998.0,Tarjeta Crédito,Tienda Física
906.0,2024-10-23,232.0,179.0,,194250.0,Efectivo,Marketplace
907.0,2024-10-24,228.0,131.0,9.0,330185.0,Webpay,Marketplace
908.0,2024-10-24,139.0,42.0,19.0,221575.0,Tarjeta Crédito,Web
,2024-10-25,211.0,,12.0,324469.0,Webpay,Web
910.0,2024-10-26,28.0,160.0,19.0,31662.0,Tarjeta Débito,Tienda Física
911.0,2024-10-26,51.0,,9.0,407048.0,Tarjeta Débito,Marketplace
,2024-10-27,261.0,51.0,,470311.0,Tarjeta Crédito,App
913.0,2024-10-28,261.0,85.0,14.0,324734.0,Webpay,Web
914.0,2024-10-29,8.0,174.0,19.0,477328.0,Tarjeta Débito,Marketplace
915.0,2024-10-29,138.0,127.0,19.0,76565.0,Efectivo,Tienda Física
916.0,30/10/2024,38.0,21.0,2.0,239231.0,Transferencia,App
917.0,31/10/2024,111.0,44.0,9.0,301302.0,TRANSFERENCIA,Tienda Física
918.0,2024-11-01,220.0,139.0,,291287.0,Tarjeta Débito,Web
919.0,2024-11-01,223.0,103.0,15.0,201329.0,Webpay,Marketplace
920.0,2024-11-02,136.0,68.0,3.0,169704.0,  Tarjeta Débito  ,Marketplace
921.0,03/11/2024,256.0,129.0,11.0,64285.0,Webpay,Marketplace
922.0,2024-11-04,49.0,92.0,14.0,196479.0,efectivo,Marketplace
923.0,04/11/2024,292.0,191.0,8.0,82168.0,Webpay,App
924.0,05/11/2024,78.0,24.0,18.0,367448.0,Tarjeta Débito,App
925.0,2024-11-06,105.0,125.0,19.0,,Efectivo,Tienda Física
926.0,2024-11-06,169.0,141.0,16.0,,Tarjeta Crédito,App
927.0,07/11/2024,217.0,111.0,2.0,276631.0,Transferencia,Web
928.0,08/11/2024,119.0,98.0,8.0,298020.0,Tarjeta Débito,Web
929.0,09/11/2024,190.0,139.0,6.0,436085.0,Tarjeta Débito,Marketplace
930.0,2024-11-09,255.0,179.0,12.0,288914.0,Tarjeta Débito,Web
931.0,2024-11-10,266.0,17.0,15.0,173395.0,  Efectivo  ,Tienda Física
932.0,11/11/2024,149.0,99.0,8.0,,TARJETA CRÉDITO,App
933.0,2024-11-12,164.0,82.0,4.0,270599.0,  Webpay  ,App
934.0,2024-11-12,140.0,104.0,15.0,40561.0,Tarjeta Crédito,App
935.0,13/11/2024,258.0,152.0,17.0,,Efectivo,Web
936.0,14/11/2024,269.0,19.0,13.0,454101.0 aprox,Tarjeta Débito,App
937.0,2024-11-14,181.0,165.0,18.0,198760.0,  Transferencia  ,Marketplace
938.0,15/11/2024,160.0,85.0,2.0,148867.0,Tarjeta Débito,Marketplace
939.0,2024-11-16,288.0,8.0,13.0,72591.0,Webpay,Marketplace
940.0,17/11/2024,288.0,28.0,13.0,76571.0,TRANSFERENCIA,Web
941.0,2024-11-17,226.0,5.0,15.0,216953.0,Tarjeta Débito,App
942.0,2024-11-18,,145.0,10.0,298244.0,Transferencia,Web
943.0,19/11/2024,10.0,101.0,3.0,41227.0,Tarjeta Crédito,App
944.0,2024-11-20,271.0,164.0,19.0,,Efectivo,Tienda Física
945.0,2024-11-20,273.0,118.0,,377812.0,Tarjeta Débito,Tienda Física
946.0,21/11/2024,183.0,147.0,14.0,293725.0,Webpay,Web
947.0,22/11/2024,153.0,,8.0,414391.0,Tarjeta Crédito,Marketplace
948.0,23/11/2024,124.0,91.0,,41013.0,Tarjeta Débito,Web
949.0,23/11/2024,114.0,117.0,11.0,238943.0,Tarjeta Crédito,Marketplace
950.0,24/11/2024,278.0,98.0,11.0,315416.0,Webpay,
951.0,,213.0,11.0,11.0,$414498.0,Tarjeta Débito,Marketplace
952.0,2024-11-25,172.0,54.0,2.0,391951.0,Webpay,Marketplace
953.0,26/11/2024,288.0,173.0,17.0,139258.0,TRANSFERENCIA,App
,2024-11-27,174.0,47.0,9.0,470499.0,Webpay,Tienda Física
955.0,2024-11-28,113.0,140.0,2.0,63049.0,Transferencia,App
956.0,28/11/2024,122.0,149.0,15.0,,Tarjeta Débito,Web
957.0,29/11/2024,32.0,139.0,16.0,485499.0,Transferencia,Web
958.0,30/11/2024,222.0,5.0,4.0,89400.0,Tarjeta Débito,Web
959.0,2024-12-01,119.0,184.0,8.0,,TARJETA DÉBITO,Web
960.0,2024-12-01,39.0,20.0,9.0,21102.0,Efectivo,Web
961.0,02/12/2024,268.0,169.0,5.0,203306.0,  Tarjeta Débito  ,Tienda Física
962.0,2024-12-03,233.0,46.0,16.0,258625.0,transferencia,Tienda Física
963.0,03/12/2024,18.0,12.0,13.0,290742.0,Efectivo,Marketplace
964.0,04/12/2024,149.0,70.0,7.0,468033.0,Efectivo,Web
965.0,05/12/2024,149.0,17.0,17.0,336453.0,Tarjeta Débito,App
966.0,2024-12-06,126.0,115.0,3.0,241158.0,Webpay,Web
967.0,06/12/2024,238.0,147.0,,405028.0,Webpay,Tienda Física
968.0,2024-12-07,135.0,154.0,19.0,475316.0,Efectivo,Web
969.0,2024-12-08,151.0,48.0,12.0,12011.0,Tarjeta Débito,Tienda Física
970.0,09/12/2024,236.0,108.0,7.0,491278.0,Webpay,Marketplace
971.0,09/12/2024,224.0,52.0,9.0,43980.0,Tarjeta Débito,Marketplace
972.0,10/12/2024,203.0,96.0,6.0,407379.0,  Tarjeta Débito  ,Marketplace
973.0,11/12/2024,256.0,70.0,17.0,140887.0,Efectivo,Tienda Física
974.0,12/12/2024,86.0,183.0,16.0,66958.0,,Web
975.0,2024-12-12,150.0,102.0,3.0,220488.0,Tarjeta Crédito,Web
976.0,13/12/2024,235.0,75.0,4.0,322334.0,Webpay,App
977.0,14/12/2024,22.0,161.0,10.0,191095.0,  Webpay  ,Tienda Física
978.0,14/12/2024,285.0,190.0,5.0,28228.0,Webpay,App
979.0,2024-12-15,269.0,151.0,10.0,300131.0,Transferencia,Marketplace
980.0,16/12/2024,258.0,143.0,12.0,451299.0,Tarjeta Débito,Web
981.0,17/12/2024,29.0,155.0,10.0,192224.0,EFECTIVO,Tienda Física
982.0,2024-12-17,213.0,192.0,13.0,108950.0,Webpay,App
983.0,18/12/2024,283.0,179.0,11.0,221846.0,Tarjeta Crédito,App
984.0,,50.0,,16.0,25133.0,Webpay,App
985.0,20/12/2024,95.0,82.0,8.0,410423.0,,Web
986.0,20/12/2024,88.0,92.0,8.0,413344.0,Tarjeta Débito,Web
987.0,2024-12-21,44.0,179.0,8.0,294412.0,EFECTIVO,Web
988.0,22/12/2024,278.0,175.0,13.0,~177198.0,  Transferencia  ,Tienda Física
989.0,22/12/2024,171.0,4.0,2.0,400092.0,Efectivo,Web
990.0,2024-12-23,189.0,135.0,12.0,277789.0,WEBPAY,Tienda Física
991.0,2024-12-24,184.0,109.0,10.0,413140.0,Tarjeta Crédito,App
992.0,2024-12-25,3.0,163.0,12.0,316098.0,Efectivo,App
993.0,25/12/2024,191.0,48.0,-55.0,392418.0,  Transferencia  ,Marketplace
994.0,26/12/2024,118.0,73.0,15.0,299683.0,Efectivo,Web
995.0,27/12/2024,19.0,72.0,16.0,207656.0,Tarjeta Débito,
996.0,28/12/2024,23.0,116.0,17.0,479015.0,webpay,Web
997.0,,30.0,173.0,2.0,271016.0,Webpay,Tienda Física
998.0,2024-12-29,295.0,81.0,18.0,302940.0,Webpay,App
999.0,30/12/2024,108.0,81.0,12.0,111023.0,  Webpay  ,Web
1000.0,31/12/2024,281.0,113.0,19.0,313200.0,Webpay,App
61.0,2023-02-13,146.0,188.0,13.0,116777.0,Tarjeta Crédito,App
438.0,2023-11-16,204.0,58.0,4.0,329700.0,,Tienda Física
264.0,12/07/2023,46.0,198.0,8.0,111032.0,  Transferencia  ,App
797.0,04/08/2024,130.0,32.0,4.0,127986.0,Webpay,Tienda Física
95.0,10/03/2023,177.0,159.0,14.0,339088.0,,Tienda Física
553.0,08/02/2024,21.0,8.0,8.0,20595.0,Tarjeta Débito,App
926.0,2024-11-06,169.0,141.0,16.0,,Tarjeta Crédito,App
470.0,09/12/2023,185.0,67.0,5.0,241584.0,Efectivo,Web
661.0,2024-04-27,,97.0,10.0,149346.0,Efectivo,Tienda Física
716.0,2024-06-06,286.0,158.0,17.0,301972.0,Tarjeta Crédito,Web
779.0,2024-07-22,12.0,152.0,3.0,364660.0,Tarjeta Débito,App
514.0,10/01/2024,245.0,150.0,850.0,91708.0,transferencia,App
690.0,2024-05-18,286.0,139.0,4.0,282552.0,,Marketplace
937.0,2024-11-14,181.0,165.0,18.0,198760.0,  Transferencia  ,Marketplace
194.0,2023-05-22,242.0,106.0,9.0,69437.0,,App
482.0,18/12/2023,157.0,46.0,19.0,342249.0,tarjeta débito,App
899.0,2024-10-18,43.0,,11.0,498877.0,Tarjeta Débito,App
336.0,2023-09-02,3.0,51.0,12.0,117978.0,Tarjeta Crédito,Marketplace
435.0,14/11/2023,121.0,51.0,8.0,~297829.0,TARJETA CRÉDITO,Web
196.0,2023-05-23,192.0,44.0,7.0,253249.0,Webpay,App
855.0,2024-09-16,282.0,120.0,,272628.0,Webpay,App
249.0,,,33.0,16.0,413030.0,Webpay,Marketplace
498.0,30/12/2023,147.0,,8.0,39325.0,TARJETA DÉBITO,Web
212.0,04/06/2023,,143.0,15.0,431239.0 aprox,Transferencia,Web
665.0,2024-04-30,136.0,177.0,6.0,336520.0,TARJETA DÉBITO,Tienda Física
670.0,2024-05-03,130.0,54.0,1.0,79002.0,TARJETA DÉBITO,App
466.0,2023-12-06,299.0,200.0,13.0,164762.0,Efectivo,Marketplace
874.0,,129.0,170.0,1.0,278676.0,Webpay,App
651.0,2024-04-19,188.0,141.0,9.0,340169.0,TARJETA CRÉDITO,Marketplace
221.0,10/06/2023,99.0,120.0,14.0,371079.0,tarjeta débito,Web
